town,n_obs,const,dist_mrt,dist_hcen,dist_scen,bus_count_400m,resale_age,storey_mid,type_2 ROOM,type_3 ROOM,type_4 ROOM,type_5 ROOM,type_EXECUTIVE,type_MULTI-GENERATION,model_3Gen,model_Adjoined flat,model_Apartment,model_DBSS,model_Improved,model_Improved-Maisonette,model_Maisonette,model_Model A,model_Model A-Maisonette,model_Model A2,model_Multi Generation,model_New Generation,model_Premium Apartment,model_Premium Apartment Loft,model_Simplified,model_Standard,model_Terrace,model_Type S1,model_Type S2
KHATIB,85,9.153679332603481,-0.00023625086242321652,0.00017875071438315342,6.731714362715629e-05,0.0047392417412350785,-0.006252416953224593,0.00639002231993413,-2.876404819292611e-15,1.7760544250640677,2.012785063109299,2.30138446389174,3.063455380538403,-7.836010646110184e-16,0.0,0.0,1.5733727033898717,0.0,2.0155997132562486,0.0,1.4900826771485312,2.0729641623050004,0.0,0.0,0.0,0.0,0.0,0.0,2.001660076503843,0.0,0.0,0.0,0.0
KIM KEAT,54,8.124749780411243,-0.00015223767501700708,-8.663403231644242e-05,6.23496680127178e-06,0.00024720353442975185,0.014305366757680904,0.00470716127151613,-5.846925660779992e-14,0.9637707384631291,2.446552750071067,2.0582895334779865,2.6561367583990787,0.0,0.0,0.0,0.0,0.0,3.0220602719411147,0.0,2.6561367583990787,2.4465527500710316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LORONG AH SOO,208,10.136179688143669,-0.00021035964717650967,-5.0591960412915866e-05,3.4082134845349462e-06,-0.0016459091603052145,-0.008606330616789767,0.008944092874222646,-7.930920210575993e-16,2.2526169018436724,2.480227802112248,2.7454646914060907,2.657870292781652,6.513430762377274e-16,1.9853284391886665e-16,1.1541289554191172,1.2877953383718732,-3.090316683464562e-16,0.9103665977866496,1.2178118303990422,1.370074954409772,1.005275423011677,1.2339777420856375,0.0,0.0,0.958001769398255,0.0,0.0,0.0,0.9987470772616436,0.0,0.0,0.0
LOWER SELETAR,175,7.593023269730902,-2.476416077738363e-05,-3.2132311063824692e-06,1.469127387745267e-05,-5.657309534601307e-05,-0.014432966062782215,0.0092412057190185,-1.0568759229344936e-15,1.716920565265557,1.9635312842197858,3.912571420245547,0.0,0.0,1.9724869627127748,0.0,0.0,0.0,1.9400844575327656,0.0,0.0,3.6804518494853413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACPHERSON,206,9.724641451556526,-0.00023907308865091497,0.00014975016958067864,0.0002216109994032144,0.0027766741660476546,-0.006522714192642859,0.004392379135505574,1.542946136448874,1.7135930905670165,2.0051274125209853,2.43414790737682,2.028826904642849,-1.2021138398092963e-15,-4.949633615669852e-17,1.7147136359013784,0.0,0.0,1.4220190495002718,0.0,2.0288269046428558,1.6988782559827054,0.0,0.0,0.0,1.5568787812991414,0.0,0.0,0.0,1.3033248242301843,0.0,0.0,0.0
MARGARET DRIVE,112,8.630695541579485,0.00033615849427497645,-5.566044533226533e-05,-0.00031769858335230043,0.013907917516272128,-0.003555223370312721,0.004268949681961745,-2.7864559046475045e-15,2.634219968282772,2.8902117343382043,3.106263838958509,-4.274716447437556e-16,0.0,0.0,0.0,0.0,0.0,2.076796952243729,0.0,0.0,2.1036696273707487,0.0,0.0,0.0,0.0,2.1450997450557114,2.3051292169093225,0.0,0.0,0.0,0.0,0.0
MARINE PARADE,144,7.652238221805227,0.00012149345613762796,0.00036786062436228173,-0.00045757720585062195,-0.0005828299781591717,0.0074670328155233,0.01279551839677337,0.8211838984890267,1.3513731203236166,1.574012570969277,3.9056686320233567,0.0,0.0,0.0,2.1108888318091115,0.0,0.0,3.7465695897819558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7947798002141901,0.0,0.0,0.0
MARYMOUNT,157,3.267128677083978,2.229182983392317e-05,-8.272700140683417e-06,3.982573440555488e-06,-0.003296849827650425,0.3277372839595315,0.007610761864021903,-1.6676349525881632e-16,2.8037650685082967e-16,1.3888318527549253,1.6041392896712303,0.2741575346578251,0.0,0.0,0.0,0.1436189184947696,5.12810715446088,-1.3417568269705376,0.0,0.1305386161630544,-1.3799151468787132,0.0,0.0,0.0,0.0,0.5865359618145147,0.0,0.0,0.0,0.0,0.0,0.0
MATILDA,724,10.589145996488304,-0.00023179238527608315,0.0001267817565688839,2.819724562759182e-05,-0.004434624652832692,-0.020991825385459212,0.006830887694593897,2.249008065553032,2.5547544477842745,2.804127584655704,2.981255898495255,3.5456441291948616e-15,-2.818325122910351e-16,3.902447182156036e-16,0.0,0.0,0.0,0.020698413005713734,0.0,0.0,0.013348268693972543,0.0,0.0,0.0,0.0,0.1218650791703233,0.5144056101331067,0.0,0.0,0.0,0.0,0.0
MEI CHIN,78,9.246095308538257,-0.0002701157701013191,0.00033227655912004654,0.00036967952422461113,-0.0059991290213289306,-0.01073553369083946,0.011811387495636427,7.577008401957779e-15,2.029440067327877,2.2783972352225352,2.5256633164751694,2.4125946895126553,0.0,0.0,0.0,2.4125946895126518,0.0,1.923304347090923,0.0,0.0,2.079587310032891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.830608961901814,0.0,0.0
MIDVIEW,284,9.720734449362627,9.753443459432909e-05,-8.757258400965786e-05,-0.0002298746252242037,0.008369943604645602,-0.005584766460163447,0.0070747034596498615,-5.012928106830596e-15,2.039823825476067,2.300330421374687,2.5506828523429355,2.829897350168946,-2.2071361269944833e-16,5.832104437207052e-16,2.9786337627937334e-16,1.453990847886496,0.0,1.3514383730858888,0.0,1.3759065022824515,1.4119407128620947,0.0,0.0,0.0,1.3651779890604878,1.454431544540502,0.0,1.3078484796446972,0.0,0.0,0.0,0.0
NORTH COAST,99,7.053002626712789,-0.00017525768621618962,-0.00025920853277836,-1.644724380073931e-05,0.0066546514480379515,0.0006433938617688151,0.004460459187597798,-6.608438479094509e-14,1.8831291138398427,2.063210175523679,3.106663337349378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9463392893634754,0.0,0.0,0.0,3.106663337349378,0.0,0.0,0.0
NORTHLAND,241,9.397893089462283,-0.0001464763507006174,-3.671249479417519e-05,6.006666659560348e-05,-0.0016393214556030197,-0.0022927883455947096,0.004004015208432382,6.548601806712929e-15,1.9170751860346071,2.142061850104067,2.4004065684595175,2.9383494848641014,4.601956013672666e-16,3.892775287871933e-16,0.0,1.5021004287675206,0.0,1.5800544967884376,0.0,1.4362490560965746,1.6755881880337797,0.0,0.0,0.0,1.6318307234571894,0.0,0.0,1.5720701963187906,0.0,0.0,0.0,0.0
PASIR RIS CENTRAL,164,9.49590338198119,-9.636852434875658e-05,7.210098026012683e-05,-0.00010668253769789866,-0.0009848523055528968,-0.006799199586254287,0.007326453027283242,1.177469980779669,1.561595967097507,1.8138958316367675,1.9991556316665693,2.943785970800678,1.0717612842920735e-16,2.8763779967947667e-16,0.0,1.4119007142799829,2.2164436154673957,2.158149638622138,0.0,1.5318852565206833,2.177524157090999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASIR RIS DRIVE,290,8.929030243721161,-1.8579274526190313e-05,4.348427381478583e-05,-4.2469125759247474e-05,0.0017520396160559115,-0.002250875892665427,0.0068352091781057195,-2.7821768156950793e-16,-1.4358041129335864e-15,2.783655523408643,2.997662306107629,3.1477124142048902,7.436224602239211e-17,0.0,0.0,1.534276295699544,0.0,1.4782503850363549,0.0,1.6134361185053616,1.5122878493777447,0.0,0.0,0.0,1.444373610434785,0.0,0.0,1.3464059846673861,0.0,0.0,0.0,0.0
PASIR RIS WEST,165,8.961537682226037,-0.00015969258958439814,0.00012798965676514423,6.328469534830176e-05,-0.0015882931728624095,-0.034346753601217195,0.0055841507256236544,-3.745210024988334e-15,-2.134618203258894e-14,2.5294524312376083,2.7283938287328056,3.703691422255675,0.0,0.0,0.0,1.8812145662059532,0.0,2.6180804507343556,0.0,1.82247685604972,2.639765809236085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEI CHUN,67,8.75510164088712,-0.0001075471218276048,-0.0003171807555039947,5.2487223167979255e-05,-0.00012218182707776637,-0.013053903998115901,0.004734343243647382,-2.2590748719290854e-14,2.652511712504201,2.8760708190914466,3.2265191092913366,-5.694440806048702e-16,0.0,0.0,2.2707136946444466,0.0,0.0,2.117840757670545,0.0,0.0,2.273921114648937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092626073923215,0.0,0.0,0.0
PENG SIANG,225,9.46772799528851,-3.656772194179578e-05,-3.082397776099557e-05,-0.00010603803125454163,0.0017583551569342604,-0.004980894083242378,0.006843160832672959,2.192718095836403e-15,2.0438140117912402,2.2830449620336464,2.4656983809150717,2.675170640548566,-8.386437841449589e-17,-3.8452046453535836e-16,-5.450625997791397e-17,1.5708949275069903,0.0,1.5631029770106697,0.0,1.6501042961395442,1.5722551924353028,0.0,1.5262641951187406,0.0,0.0,1.585106407077264,0.0,0.0,0.0,0.0,0.0,0.0
POTONG PASIR,66,,-0.00025790349719377603,-3.555168691761132e-05,-1.9331499492788312e-05,-0.0064828747901810035,0.3504112676836826,0.00491369158673878,-1.4420729170707027e-17,-0.3535447330909115,-0.037834232507460985,0.20523651630150352,0.19512735359645106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951273535964515,-0.06652837664322009,0.09992177060240914,0.0,0.0,-0.2195358432560579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNGGOL FIELD,366,8.46666786217655,-0.000123905471141932,-3.27870401548129e-05,-1.725285863772401e-05,0.002523897570984396,-0.010898549512157532,0.005818010962817158,2.0500225575081742e-15,1.8177115402925432,2.041727006489582,2.180673641984478,2.4265556734099807,0.0,0.0,0.0,0.0,0.0,2.834155724421013,0.0,0.0,2.8012707330742885,0.0,0.0,0.0,0.0,2.8312414046812533,0.0,0.0,0.0,0.0,0.0,0.0
PUNGGOL TOWN CENTRE,316,10.363833372656078,-3.148013613970234e-05,0.00010442543898640582,0.00010151915628926539,-0.009600526181731517,0.005413719946719409,0.007644827434584528,2.166312367961754,2.456522832893961,2.7520836741711836,2.9889144976291906,-1.7409645523324177e-16,1.1548200992295622e-15,0.14877268615510886,0.0,0.0,0.0,0.020988859538570104,0.0,0.0,0.0010136277619210432,0.0,0.0,0.0,0.0,0.08095751070682145,0.0,0.0,0.0,0.0,0.0,0.0
REDHILL,52,6.9732513777708505,0.0004273762992306543,0.0009134812565366052,0.0003147800971608737,-0.0066133425169631055,-0.005031759440653538,0.007613045536069091,-1.0252996001333778e-15,1.834034422790689,2.538855910584746,2.600361044395374,0.0,0.0,0.0,0.0,0.0,0.0,3.511863354213393,0.0,0.0,3.461388023557424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIVERVALE,397,10.962722203996485,-2.8117869743896073e-05,-3.253435333388046e-05,2.7066742952588626e-05,0.003972060710380004,-0.005567879077970718,0.0060139971802137815,1.7217010388967764,1.986090149946444,2.1931709221574525,2.346302723639771,2.71545736935602,7.481598776908096e-16,-2.4733988177035894e-15,-2.1295905173715082e-15,-0.18253359319761842,3.8412337416075e-17,-0.043335733927229114,0.0,-0.009521002598209094,-0.03301578740404665,0.0,-0.06026595111241306,0.0,0.0,-0.0629390383490609,0.0,0.0,0.0,0.0,0.0,0.0
SAUJANA,157,9.576191585445773,-3.6484265273438454e-05,8.474831666856458e-05,-1.7857842648136626e-05,0.008053503525342731,-0.0061192559660393775,0.008607119920687807,1.409949097819188,1.7669638937799728,1.981230050053207,2.1063765269167076,2.3116720168766838,3.4917301349714884e-16,3.462450242333595e-16,7.648452845228999e-16,1.6808100698302635,0.0,1.6186076168051993,0.0,1.7281864693417717,1.523611654955804,0.0,1.501041537409166,0.0,0.0,1.5239342371035531,0.0,0.0,0.0,0.0,0.0,0.0
SEMBAWANG CENTRAL,316,10.960247376237852,-9.136303714046183e-06,1.4055225217761771e-06,-3.993164434404036e-05,0.0018342047315922233,-0.007446134259274706,0.00648388892884897,1.7458100430684502,2.0280015505458353,2.2712816114011734,2.3787685721146987,2.536385599107684,-1.3671928492370902e-15,5.658025442693994e-16,1.665466572471844e-16,0.07649530875544919,-1.6866151811244881e-16,0.0802746443182274,0.0,0.18553615106415844,0.017525894438833234,0.0,-0.05381568993903496,0.0,0.0,0.016281134603084446,0.0,0.0,0.0,0.0,0.0,0.0
SEMBAWANG EAST,422,,-0.000322166420012808,0.0002575601782349411,-0.00012467586670264095,-0.003964205786757449,2.542971667872667,0.010207399731333514,-0.235356252689005,0.0598229485574206,0.338751303775765,0.34537633393036293,0.0,0.0,0.0,0.0,0.0,0.0,0.3453763339303629,0.0,0.0,0.1632179996441809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMBAWANG NORTH,179,9.56391376693584,5.2708536290243385e-05,-3.184671706507342e-05,-0.0001836038504558768,-0.0015058260713814442,-0.011464339769297033,0.006140210894857057,1.4653622645914384,1.7612201359139577,1.9804542492033437,2.0974108902582214,2.2594662269689407,1.0934183660438371e-16,-9.592355639840519e-17,-5.953501025187588e-17,1.9573680191472196,0.0,1.9076368194568962,0.0,0.0,1.8733538514759518,0.0,1.8809155471873427,0.0,0.0,1.944639529668463,0.0,0.0,0.0,0.0,0.0,0.0
SENGKANG TOWN CENTRE,500,9.731236971639932,1.1755295172201797e-05,-0.00010425829144837875,-5.802807807510444e-05,0.010514765379613968,-0.01126111776123885,0.008262810162666114,1.437785873847723,1.7151768701826322,1.9785193671295018,2.199808610725996,2.3999462497540853,9.576509961261837e-16,1.0933547175109632e-16,1.8587899032562922e-16,1.5604125504709199,0.0,1.5489324807695803,0.0,1.7638983389176466,1.6197585029355506,0.0,1.593803426179825,0.0,0.0,1.6444316723664265,0.0,0.0,0.0,0.0,0.0,0.0
SENJA,154,9.884155776216176,0.001966296192629949,-0.00046361395285251464,-0.0017288531034106876,-0.014024642217357886,-0.007089245378221004,0.006988572537790769,1.5132282199158098,1.846661336893614,2.084146367742952,2.2350271622798714,2.20509268938392,9.53809184360242e-17,-3.3716414992679547e-16,0.0,2.2050926893839184,0.0,1.9682263273915457,0.0,0.0,1.926360458358082,0.0,1.8581037095979078,0.0,0.0,1.9263725914847647,0.0,0.0,0.0,0.0,0.0,0.0
SERANGOON CENTRAL,130,9.874881661129507,-0.00017572332850868816,-0.0003468580870261001,-4.266522057264771e-07,-0.011993501122228578,-0.00018121929861358854,0.01646541871917822,4.1773032288554374e-15,2.0440107045207014,2.3412759316535996,2.626365393253312,2.8632296317018753,-9.50126082369762e-17,-6.198998697857948e-16,1.3803970667445071,1.4371717104185568,0.0,1.3467078294976473,0.0,1.4260579212833204,1.5211091939831674,0.0,0.0,0.0,1.4476409115577458,0.0,0.0,1.3157970276445479,0.0,0.0,0.0,0.0
SERANGOON GARDEN,138,8.995965498803987,-7.239912538586565e-05,-5.0810642285435866e-05,5.920427754623533e-05,0.0028453294184888067,0.006361342831128769,0.006112672359007892,1.6321064156357704e-14,1.9682514308197567,2.273966448244468,2.5163780908037934,2.2373695289360036,1.1481345841723302e-15,0.0,0.0,0.0,0.0,1.6902897975097986,0.0,2.23736952893601,1.7326379366141538,0.0,0.0,0.0,1.69734199791837,0.0,0.0,1.6383262378257113,0.0,0.0,0.0,0.0
SERANGOON NORTH,91,8.275132278799788,7.181523021282041e-05,-5.315903128140509e-05,-2.6744222242133103e-05,0.007592092723317845,-1.1164018464876468e-05,0.008774703470590006,1.184099736671257e-15,-5.64113679289743e-16,2.3448069987281546,2.4605053995561876,3.469819880515438,0.0,0.0,0.0,1.7191673627779889,0.0,2.4605053995561885,0.0,1.7506525177374543,2.3448069987281532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHANGRI-LA,99,9.293682740600506,-0.00010064396890856067,0.0002452355875738922,-2.1052842835994276e-05,-0.014769213488477484,-0.013982782155943313,0.004478440942215806,3.835686722360337e-15,1.9526865092792054,2.241369924359994,2.528770293544566,2.5708560134167,0.0,0.0,2.5708560134167024,0.0,0.0,2.185904515643908,0.0,0.0,2.2466999351201316,0.0,0.0,0.0,2.290222276419777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMEI,144,9.041855851930904,-0.0001996614876852076,-9.961338252891146e-06,1.1428657327133655e-05,0.004062064172642571,-0.00915260252979952,0.006887595896537993,-1.971309703493538e-15,-3.853154954750498e-15,3.2096543487837104,3.3408673453259,2.4913341578212935,9.703890578081521e-17,0.0,0.0,0.0,1.3749878331459229,1.3377133007346034,0.0,2.491334157821293,1.3010440874065692,0.0,0.0,0.0,1.3339896294808558,0.0,0.0,1.202786843341645,0.0,0.0,0.0,0.0
TAI SENG,48,9.217770495286935,-0.00021450944361991325,0.00010590056237063869,0.00016203319867120515,-0.01575519274953896,-0.0031902569477994525,0.0026101766143037664,-1.4670424213034174e-14,1.7782990890040065,2.0512422300607858,2.3261783314211666,3.0620508448009405,8.674851726443504e-18,0.0,0.0,1.5270155090442419,0.0,2.0717261078484737,0.0,1.5350353357567172,2.0257983262188084,0.0,2.058195216418703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMAN JURONG,284,9.564273848005929,-3.112880543456632e-05,-1.1841575786433571e-05,0.00015539201145364865,0.004557858145250726,-0.008080173086679335,0.007442410829892665,1.2771130490106033,1.597794777256135,1.9155630428417383,2.085316598024877,2.6884863808725585,-1.5150174590979338e-16,2.6480235797671294e-17,-1.8388156372877536e-18,1.3156173195314151,1.8292462685346065,1.6964907090315844,0.0,1.3728690613411467,1.654776445957904,0.0,0.0,0.0,0.0,1.6952740436092584,0.0,0.0,0.0,0.0,0.0,0.0
TAMPINES EAST,1011,10.316934061687396,-0.0001627606059338147,-4.00986391299945e-05,-7.110259702707965e-05,-0.0012814135168727897,-0.005573142830349605,0.006731405167379389,1.484552902895361,1.8466894871069335,2.1198332351578166,2.3439642581874294,2.5218941783398456,4.754510712065546e-16,-5.87557514361861e-16,1.3178184080958353,1.1382358035381412,1.1860856064292633,1.0654843332844455,-4.102832850660227e-17,1.18413251055694,1.1351379041363843,0.0,0.0,0.0,1.1124139593545739,1.137956007982039,0.0,1.039669528309768,0.0,0.0,0.0,0.0
TAMPINES WEST,473,9.540595855885242,-6.727351919818994e-05,9.55359134250306e-05,-8.920747954994544e-05,-0.0013627851831837234,-0.007025421056374513,0.0076915062184987615,-1.2285660278445069e-15,1.9420062657483226,2.225844104238156,2.463816457247889,2.908929028650867,4.0291810709481046e-16,-1.4068161643683872e-19,0.0,1.4289454814413607,0.0,1.644410602970395,0.0,1.4799835472095033,1.69616990778187,0.0,0.0,0.0,1.6688516191496456,0.0,0.0,1.622234697332466,0.0,0.0,0.0,0.0
TANGLIN HALT,40,8.819467251830247,-0.0009430686304063157,0.004713501729305181,-0.005493944643732318,-0.06600337014937452,0.01977891426221845,0.0062363433030007895,1.330479571056685,1.7258821071429793,2.0534621050061403,3.7096434686243356,0.0,0.0,0.0,0.0,0.0,0.0,3.7096434686243356,0.0,0.0,5.109823783206011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANJONG RHU,40,12.149413339323118,0.00013796407723772053,-0.0028500411754987937,0.0004676727789727497,0.01641912779152399,-0.009729790593081378,0.007189046496935747,1.9842226997379537,2.0622577496148535,2.228843331467134,2.9100743840709473,2.9640151744321024,0.0,0.0,0.0,2.9640151744321,0.0,2.9100743840709278,0.0,0.0,0.0,0.0,0.0,0.0,3.423703774873399,0.0,0.0,0.0,2.851620005946682,0.0,0.0,0.0
TEBAN GARDENS,125,9.774761649954165,1.246328568902267e-05,-0.00037657767638164157,0.0001942440408538755,-0.005897362972776418,-0.004118601446619297,0.006865944428813605,1.5245129790801273,1.8501782891857261,2.097323095792275,2.2392750357899525,2.0634722501060647,-7.643842770500079e-16,-4.468193186093156e-16,-2.3984336203398343e-16,0.0,0.0,1.5773681605444145,0.0,2.0634722501060585,1.5404027710611083,0.0,0.0,0.0,1.560174407930122,0.0,0.0,1.4794792707305942,1.553864789581871,0.0,0.0,0.0
TECK WHYE,148,10.912693131177303,-0.00018681025042588048,-0.00019696744708101298,3.6228793222247997e-05,-0.0023361815868878644,-0.005275572357193017,0.004552379135289324,1.8477857625723266,2.155191780184746,2.3447623567429807,2.6682062531956623,1.896746978481617,-5.636476604639935e-16,-2.408740095290662e-16,-2.3326853895299108e-17,0.924716467312958,0.0,-0.10014280086906435,0.0,0.9720305111686629,0.04137465409977992,0.0,-0.0406885602147975,0.0,0.012014012304450539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TELOK BLANGAH DRIVE,257,9.318353798549627,0.0005761328418331796,-0.0006958620598752699,0.00028660063394823215,-0.0021821666966518327,-0.014782159046397958,0.005478959185840576,1.9700108074941083,2.201925827547891,2.477238529652264,2.6691786338554326,-2.241946331308542e-16,1.425492194933005e-16,4.782650970699898e-17,0.0,0.0,0.0,1.7941007537204667,0.0,0.0,1.7437921101461482,0.0,0.0,0.0,1.888885069318805,1.8676040123603452,0.0,0.0,2.0239718530039026,0.0,0.0,0.0
TELOK BLANGAH RISE,49,8.629389608659864,-0.00010194011893990135,0.0002227050306876123,-0.0002535317049470326,0.008256143638204538,-0.009395108584643541,0.0053956711984827765,-1.702196833777869e-14,2.8547328832533125,3.1128490108909617,2.661807714515703,0.0,0.0,0.0,0.0,0.0,0.0,1.8129721457712513,0.0,0.0,2.120736338803056,0.0,0.0,0.0,2.033873409569903,0.0,0.0,0.0,2.6618077145156853,0.0,0.0,0.0
TELOK BLANGAH WAY,68,10.712761492529106,-0.00032521023576347063,0.00015205602949651398,-0.00020228952715494602,-0.0172458343372483,-0.00876363015930498,0.008363412988728516,-6.253685025172918e-16,0.35514228779902757,0.6881531240010852,0.9549650009018702,1.9338971141155223e-16,-1.9825288696537032e-16,0.0,2.8403839236348887,0.0,0.0,2.5631347249915226,0.0,0.0,2.629007736244059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6802351076586373,0.0,0.0,0.0
TIONG BAHRU,111,8.84837559114359,-0.0002806402763309533,0.0005188357150999034,0.00025080379779346407,0.013221932670523517,-0.007776216226571819,0.0049067289037321785,1.7960448499243604,2.032903008624662,2.3553937025645464,2.664034030030108,1.0140219998853453e-16,4.819697190174888e-16,0.0,2.7740921684878765,0.0,0.0,1.815409154646714,0.0,0.0,1.9224381262047636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336436141804194,0.0,0.0,0.0
TIONG BAHRU STATION,90,7.16945037095579,1.3244477874735372e-05,0.00029925599173381834,0.0001704251700848404,-0.0035474533720397106,-0.0006117953132821902,0.004926718977190894,9.98238370722787e-15,2.1252037710024902,2.3752564239555456,2.6689901759978047,0.0,0.0,0.0,0.0,0.0,0.0,3.5242576103311247,0.0,0.0,3.6451927606247168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOA PAYOH CENTRAL,176,8.596187300386957,-0.00038895465576110465,-0.000207158660571867,0.0002654911606312614,-0.0017914758071625736,-0.008639547653125974,0.005625994825704805,1.6644901864413637,1.9749043306715999,2.337259654057652,2.619533129216382,-5.179253355203224e-18,0.0,0.0,0.0,0.0,2.9188162009421097,2.8040859499666877,0.0,0.0,2.873285149478201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOA PAYOH WEST,139,8.742353028798128,0.00014324781653786683,6.541174636722977e-05,3.320275400534121e-05,0.006294360888768641,-0.00492539672690101,0.002813460159004303,1.9018910069562112,1.895588126143267,2.1711015531009537,2.77377234259771,2.208119639967751e-16,0.0,0.0,2.00790417604402,0.0,0.0,2.1819466766358753,0.0,0.0,2.6506111691620164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9018910069562107,0.0,0.0,0.0
TOH GUAN,82,9.343191872449086,8.155234626472602e-05,-9.557365667648039e-05,0.00016446133080684662,-0.004364298667090927,-0.005105409635186131,0.008246450820886347,4.392432044525213e-15,2.026950155562736,2.362505791315316,2.0448592352628494,2.9088766903081265,1.745713583285155e-17,0.0,0.0,1.4300085653662076,0.0,2.044859235262854,0.0,1.478868124941925,1.5038766771241994,0.0,1.3935319764034064,0.0,1.4920472933504514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNSVILLE,159,9.078397415794347,-7.33750225667823e-05,6.867221431607279e-05,0.00016090013669831462,0.008777319245580395,-0.006525010632637579,0.007659502701450369,1.8282471558459896,2.1418986182192006,2.427501665482726,2.6807499762464273,4.335056185919888e-16,-1.19720854923887e-16,1.2253372436470326e-16,1.8957725741370322,0.0,0.0,1.763181636497785,0.0,0.0,1.9033412781509291,0.0,0.0,0.0,1.768892074753884,0.0,0.0,0.0,1.7472098522546977,0.0,0.0,0.0
TRAFALGAR,439,9.704043598181336,3.7561532583368223e-05,-3.186175420395558e-05,-0.00018133679148736506,-0.002140318374666439,-0.007985137684719035,0.007676246470346815,1.1338125783765123,1.4243932669899166,1.6527496989931731,2.6617185417248814,2.831369512096865,-1.1545887535463782e-15,1.3552871232105508,0.0,1.3586450849936647,0.0,1.3064314185143324,0.0,1.472724427103198,2.1364499935218215,0.0,2.0745055508377854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPER PAYA LEBAR,61,8.906939171645536,-0.0006795879192861703,0.00013438872427121162,0.0004388513062815666,-0.018457332910891466,-0.006318205092253892,0.011842271922436143,0.631067757664546,1.0119185877922323,3.0943989813940784,1.6164159868144443,2.5531378579802446,0.0,0.0,0.0,0.0,0.0,3.2594023322712324,0.0,2.5531378579802464,1.6199210775476809,0.0,0.0,0.0,1.474477903846391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPER THOMSON,79,9.13100975596608,0.0001339857595996771,-0.00016100143688329085,3.6837665057277546e-05,0.004612040810013013,0.007021373535547326,0.0034541922208789766,2.2773630598224946e-14,1.8656153030258142,2.157533883965744,2.8653774014819273,2.242483167492531,8.980391847399669e-15,0.0,0.0,0.0,0.0,1.3754241077283957,0.0,2.2424831674925088,1.880781689692327,0.0,0.0,0.0,1.8367181062963387,0.0,0.0,1.7956026847563744,0.0,0.0,0.0,0.0
WATERWAY EAST,678,10.57703013312499,-0.00010417146896340513,4.536354868231755e-05,7.27506186968185e-06,0.0077797513053703415,-0.02023917684896348,0.007265279130651663,2.2428671732687695,2.5413271984008126,2.7957739747324153,2.9970617867229956,1.585795950760464e-15,-8.138255450337278e-16,0.0,0.0,0.0,0.0,-0.07474657042320487,0.0,0.0,-0.06687185682122365,0.0,0.0,0.0,0.0,-0.02724838046748701,0.0,0.0,0.0,0.0,0.0,0.0
WENYA,59,8.054387985116787,-5.978982933815824e-05,-0.0010885817963373068,0.0011318663680890406,0.005111707016341782,0.009685092203522316,0.004374820182921027,-6.702931833467709e-15,5.090242176045904e-14,2.835650846337015,2.949495408938578,2.2692417298412533,0.0,0.0,0.0,2.2692417298412684,0.0,1.4463013504698754,0.0,0.0,1.4033356912906578,0.0,1.4337518425703955,0.0,0.0,1.5017573709446133,0.0,0.0,0.0,0.0,0.0,0.0
WOODGROVE,163,9.364706576165448,-0.00017686094562224808,4.174436300314558e-05,8.818635511496573e-06,-3.360062463569902e-05,-0.002636514754650314,0.008504486689759755,5.005346547387587e-15,1.9169232902315354,2.1499027507726507,2.4054412824964166,2.892439252664842,-1.8091129880192921e-16,7.125479565897806e-17,0.0,1.522259196911501,0.0,1.5982634698761564,0.0,1.3701800557533481,1.6629894635912374,0.0,0.0,0.0,1.6255031277582974,0.0,0.0,1.5855112622749228,0.0,0.0,0.0,0.0
